metin,kategori,label,intent,intent_label,oncelik,oncelik_label,stil,kaynak
kartal pid ekranlari sifirlandi saat yanlis,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yenikapi bilet otomat dili degistirince donuyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
haciosman turnike bolge kontrol yazilimi hata veriyor,elektronik_sistemler,4,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
taksim kiosk harita yuklenmiyor beyaz ekran,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
4 levent istasyonkart bakiye yukleme basarisiz hata,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bogazici uni bso 1 hoparlor sesi yok,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
atasehir turnike gecis loglari gelmiyor merkeze,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kozyatagi pid sefer iptal mesaji gorunmuyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bostanci mobil uygulama giris yapmiyor donuyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
dudullu scada istasyon verisi guncellenmiyor eski,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
imam hatip bso iade butonu islevsiz calismiyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
goztepe peron pid reklam modunda takildi kaldi,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kagithane turnike acil durum butonu yazilim hatasi,elektronik_sistemler,4,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
maltepe bilet holu sunucu baglantisi yok yaziyor,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ikitelli istasyonkart okuyucu yazilim versiyon eski,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kirazli bso 2 kartin takili kaliyo hata 500,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
levent pid ekranlari dondu saat gostermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
kadikoy turnike 5 okumuyo kart gecerli yaziyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
esenler scada baglantisi kopmus alarm listesi bos,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
4 levent bilet otomati fis basmiyo kagit yok,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kirazi gişe onü bso dokunmatik tepki vermiyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
levent asansor onü pid sefer saati yanlis,yolcu_hizmetleri,8,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
kadikoy bilet holu kiosk dil secimi donuyo,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
esenler turnike bolgesi kart okuyucu hata 101,elektronik_sistemler,4,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
merkez sunucu baglantisi yavas veri gecikmeli,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
BSO-05 kart okumuyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Turnike 12 geçiş vermiyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
PID ekranı dondu,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Sunucu bağlantısı kesildi,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Ağ zaman aşımı hatası,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bilet otomatı hata kodu,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
İstanbulkart okuyucu hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
SCADA arayüzü yanıt vermiyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Veritabanı senkronizasyon sorunu,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Mobil uygulamada bilet görünmüyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
BSO-03 nakit iade etmiyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Turnike 7 kart hatası,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Peron PID'si boş,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Merkez sunucu erişilemiyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Bilet işlemi yavaşladı,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Kapı kontrol donması,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
BSO-01 ekran karardı,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Turnike 3 geçiş saymıyor,elektronik_sistemler,4,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Ağ paket kaybı yaşanıyor,sinyalizasyon_haberlesme,3,fault_report,0,P3,2,cok_kisa,relabel:openrouter
SCADA veri akışı durdu,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Yürüyen merdiven durdu Hacıosman çıkış,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör kapısı takıldı Vezneciler B1,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike kolu kırıldı Ataköy bilet holü,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
PSD kapı kilitlenmiyor Şişhane peron,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Otomatik kapı açılmıyor Levent kuzey giriş,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Yürüyen merdiven titrıyor Gayrettepe 2 numara,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör seviye farkı yapıyor Üsküdar B2,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike gövdesi çatlak Kadıköy giriş kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Peron kapısı yarı açık kaldı Bostancı,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Bariyer kolu çöküverdi Mahmutbey çıkış,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Merdiven emniyet freni çekti Kartal,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör kapısı kapanmıyor Pendik,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
YM-04 merdiven aniden durdu Olimpiyat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
PSD-12 kilidi takıldı Göztepe,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Turnike dönmüyor Kozyatağı 3 numaralı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Otomatik kapı rayından çıktı Ataşehir,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Yürüyen merdiven ses çıkarıyor Ümraniye,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör durdu katlar arası Çekmeköy,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Kapı kontaşı kırıldı Sultanbeyli giriş,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike kapağı takılı Yenikapı Marmaray aktarma,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Merdiven paleti söküldü Vezneciler tünel ağzı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör butonu takıldı Şişhane,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
PSD kapı parça döküldü Ataköy peron,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Yürüyen merdiven yön değiştirmiyor Hacıosman,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Bariyer kırık personel kapısı Levent,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike kolu sıkıştı Gayrettepe yoğun saat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Otomatik kapı takıldı Kadıköy,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör freni tutmuyor Bostancı acil,mekanik_istasyon,0,fault_report,0,P1,0,devrik,relabel:openrouter
Merdiven zinciri koptu Mahmutbey,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Peron kapısı gecikmeyle açılıyor Göztepe,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Turnike mekanizması kilitlendi Kozyatağı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Yürüyen merdiven yavaşladı Ataşehir 1 no,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör kapı mandalı kırıldı Ümraniye,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
PSD kilit pini takıldı Çekmeköy,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Kapı lastiği soyuldu Sultanbeyli giriş,mekanik_istasyon,0,fault_report,0,P4,3,devrik,relabel:openrouter
Merdiven el kolları sallanıyor Pendik,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike geçiş yapmıyor Yenikapı M1 peron,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör kulakçık sesi çıkarıyor Aksaray,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Bariyer hidrolik yağ basıyor Topkapı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Otomatik kapı motoru ısındı Bahçelievler,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Yürüyen merdiven durdu Şişli üst kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör kapısı takıldı Şirinevler peron,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
PSD kilitlemiyor Bostancı güney çıkış,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,devrik,relabel:openrouter
Otomatik kapı takıldı Şişli tünel ağzı,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Yürüyen merdiven sesli çalışıyor Şirinevler,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Bariyer kolu çökeldi Ataköy çıkış kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Turnike gövdesi çatlak Bostancı bilet 홓,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Asansör seviye farkı veriyor Şişli alt kat,mekanik_istasyon,0,fault_report,0,P3,2,devrik,relabel:openrouter
Peron kapısı yavaş kapanıyor Şirinevler 2 no,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,devrik,relabel:openrouter
Merdiven paleti söküldü Ataköy geçiş koridoru,altyapi_insaat,10,fault_report,0,P3,2,devrik,relabel:openrouter
asansor calismiyo kartal istasyon,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ym 04 dondu yenisahra peron uzu,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
peron kapisi acilmiyor levent hat,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
turnike kolu donmuyo giris kat,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor 2 numara hata verdi sisli,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven titriyo yenikapi alt,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
psd kapisi kilitlenmiyo mecidiyekoy,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
oto kapi takildi gayrettepe cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bariyer kapanmiyo kadikoy giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor kapisi acilmiyo taksim ust,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ym 01 motor sesi cikar osmanbey,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
peron kapisi yavas aciliyo dort levent,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
turnike govesi hasarli atasehir ist,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor durdu dudullu servis basi,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven ani durdu bostanci,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
psd 03 hata kodu veriyo maltepe,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
oto kapi sensor calismiyo pendik ist,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bariyer kolu kirdi tavsantepe giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor alarm caldi fevzi cakmak,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ym 06 fren basilmadi sirinevler,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
peron kapisi parmak kikirdi zeytinburnu,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
turnike kapak takildi vezneciler cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor kata asagi inmiyo sishane,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven adimlari oynuyo gayrettepe,mekanik_istasyon,0,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
psd kapi yarim acildi kadikoy peron,sinyalizasyon_haberlesme,3,fault_report,0,P1,0,yazim_yanlisi,relabel:openrouter
oto kapi kapanirken takiliyo mecidiyekoy,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bariyer dondu haciosman giris kat,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor kabin kapi takildi taksim,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ym 02 yavas calisiyo osmanbey,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
peron kapisi acilma gecikiyo dort levent,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
turnike kolu geri donmuyo atasehir,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor butonlari calismiyo dudullu alt,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven yandan cikti bostanci,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
psd 05 kilit hata veriyo maltepe,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
oto kapi motoru isindi pendik ist,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
bariyer mekanizma dondu tavsantepe giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor seviye farki var fevzi cakmak,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
ym 03 durma komutu almiyo yenisehir,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
peron kapisi kapanma gecikiyo aksaray,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
turnike gecis kapi takildi halic,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven ses cikar taksim,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor kapi acilmiyo bagcilar giris,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
psd 12 kilitlenmiyo topkapi peron,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
turnike kolu donmuyo kartal cikis,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
oto kapi yarim kaldi yenisahra,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
yuruyen merdiven aniden durdu gayrettepe,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
asansor kata ara kaliyo dudullu,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
peron kapisi gec aciyo osmanbey,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,yazim_yanlisi,relabel:openrouter
ym 05 titriyor mecidiyekoy peron,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
oto kapi rayden cikti levent,mekanik_istasyon,0,fault_report,0,P3,2,yazim_yanlisi,relabel:openrouter
Yürüyen merdiven 3 durdu,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Asansör kapı kilitlenmiyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
PSD 05 aralıklı açılıyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Turnike 2 kol dönmüyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Bariyer kapağı yere düştü,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Yürüyen merdiven garip ses,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Asansör seviye hatası veriyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
PSD sensör algılamıyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Turnike gövde çatlak var,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Giriş kapısı yarım kaldı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Merdiven palet zinciri kopuk,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Asansör cabini sallanıyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Peron kapısı kapanmıyor,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Turnike 7 kapağı takılı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Yangın bariyeri açılmıyor,mekanik_istasyon,0,fault_report,0,P1,0,cok_kisa,relabel:openrouter
Yürüyen merdiven fren çekiyor,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Asansör kapı mandalı kırık,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
PSD rayı çıkık,sinyalizasyon_haberlesme,3,fault_report,0,P2,1,cok_kisa,relabel:openrouter
Turnike yönlendirme kolu çatı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Cam kapı hortumu patladı,mekanik_istasyon,0,fault_report,0,P3,2,cok_kisa,relabel:openrouter
Sabah seferinde 4 nolu vagon acil fren hattı uyarısı verdi.,arac_tren,2,fault_report,0,P2,1,standart,relabel:openrouter
Göztepe istasyonunda 1 nolu vagondaki sol kapı takılı kalıyor.,arac_tren,2,fault_report,0,P2,1,standart,relabel:openrouter
Kozyatağı yönlü trende 6 numaralı vagon yer ısıtması açık.,arac_tren,2,fault_report,0,P3,2,standart,relabel:openrouter
Yenisahra istasyonunda 3 nolu vagon tuvalet kapısı kilitlenmiyor.,arac_tren,2,fault_report,0,P3,2,standart,relabel:openrouter
Mecidiyeköy'den ayrılan 205 sefer makinist masa lambası yanmıyor.,arac_tren,2,fault_report,0,P4,3,standart,relabel:openrouter
Huzurevi yönlü trende 5 numaralı vagon camı çatlaklı durumda.,arac_tren,2,fault_report,0,P3,2,standart,relabel:openrouter
